SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
189,20.48,40,10,none,7.5,400,5087,12.7175,278,244,0.877698,0.860288,0.829527,0.811301,0.784314,0.748019,0.679364,0.679364,0.679364,0.679364,0.383332
190,19.968,39,10,none,7.5,400,4943,12.3575,268,256,0.955224,0.871728,0.821108,0.782777,0.755488,0.720875,0.655172,0.655172,0.655172,0.655172,0.382884
191,18.944,37,10,none,7.5,400,5238,13.095,270,250,0.925926,0.882625,0.84219,0.816992,0.794326,0.759956,0.695433,0.695433,0.695433,0.695433,0.382496
192,16.384,32,10,none,7.5,400,5058,12.645,264,234,0.886364,0.866426,0.822568,0.794364,0.772483,0.730531,0.664738,0.664738,0.664738,0.664738,0.382171
193,16.384,32,10,none,7.5,400,4944,12.36,278,255,0.917266,0.872014,0.822078,0.77602,0.749953,0.705828,0.64517,0.64517,0.64517,0.64517,0.381871
194,16.384,32,10,none,7.5,400,5175,12.9375,280,261,0.932143,0.870567,0.830101,0.803738,0.778897,0.732887,0.674049,0.674049,0.674049,0.674049,0.381549
195,16.384,32,10,none,7.5,400,5067,12.6675,294,264,0.897959,0.861395,0.816052,0.782641,0.760153,0.714416,0.657792,0.657792,0.657792,0.657792,0.381253
196,15.36,30,10,none,7.5,400,4559,11.3975,252,215,0.853175,0.777686,0.743074,0.715354,0.693828,0.641923,0.592487,0.592487,0.592487,0.592487,0.386263
197,15.36,30,10,none,7.5,400,5272,13.18,240,221,0.920833,0.840391,0.813394,0.786861,0.771042,0.734865,0.680879,0.680879,0.680879,0.680879,0.385872
198,14.336,28,10,none,7.5,400,5196,12.99,324,300,0.925926,0.86413,0.826104,0.797443,0.770453,0.729043,0.669286,0.669286,0.669286,0.669286,0.385459
199,14.336,28,10,none,7.5,400,5250,13.125,340,312,0.917647,0.851708,0.814093,0.79081,0.770058,0.734969,0.671016,0.671016,0.671016,0.671016,0.385052
200,14.336,28,10,none,7.5,400,5366,13.415,326,302,0.92638,0.870892,0.826005,0.792835,0.771679,0.738687,0.689057,0.689057,0.689057,0.689057,0.384651
201,14.336,28,10,none,7.5,400,5251,13.1275,338,309,0.914201,0.852833,0.804427,0.780048,0.757321,0.716516,0.665062,0.665062,0.665062,0.665062,0.384256
202,14.336,28,10,none,7.5,400,5211,13.0275,348,310,0.890805,0.813559,0.791847,0.771921,0.752336,0.708815,0.660117,0.660117,0.660117,0.660117,0.383885
203,13.824,27,10,none,7.5,400,5038,12.595,323,290,0.897833,0.82572,0.779443,0.748811,0.721386,0.68064,0.636662,0.636662,0.636662,0.636662,0.383519
204,12.8,25,10,none,7.5,400,5408,13.52,348,316,0.908046,0.853675,0.812413,0.788547,0.760497,0.723539,0.677193,0.677193,0.677193,0.677193,0.383206
205,12.288,24,10,none,7.5,400,5107,12.7675,350,296,0.845714,0.790616,0.756259,0.73468,0.712914,0.680365,0.633073,0.633073,0.633073,0.633073,0.382907
