SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
306,17.408,34,10,none,7.5,400,5025,12.5625,352,315,0.894886,0.837739,0.80109,0.78365,0.759034,0.720617,0.666224,0.666224,0.666224,0.666224,0.447289
307,18.432,36,10,none,7.5,400,5136,12.84,333,309,0.927928,0.853211,0.826739,0.811557,0.783692,0.735732,0.686081,0.686081,0.686081,0.686081,0.446996
308,17.92,35,10,none,7.5,400,5150,12.875,352,315,0.894886,0.837838,0.813221,0.79637,0.776257,0.737969,0.689341,0.689341,0.689341,0.689341,0.446823
309,17.408,34,10,none,7.5,400,5024,12.56,354,308,0.870056,0.823864,0.800286,0.776166,0.757815,0.725123,0.67382,0.67382,0.67382,0.67382,0.447167
310,16.896,33,10,none,7.5,400,5334,13.335,358,335,0.935754,0.865385,0.845956,0.831705,0.811797,0.774263,0.714745,0.714745,0.714745,0.714745,0.446988
311,17.408,34,10,none,7.5,400,5102,12.755,342,308,0.900585,0.846338,0.827327,0.805301,0.785347,0.741891,0.689884,0.689884,0.689884,0.689884,0.447488
312,15.872,31,10,none,7.5,400,5196,12.99,322,300,0.931677,0.888426,0.839028,0.824429,0.800812,0.755221,0.706939,0.706939,0.706939,0.706939,0.447342
313,16.896,33,10,none,7.5,400,4736,11.84,307,276,0.899023,0.816968,0.783672,0.761194,0.7349,0.691802,0.652378,0.652378,0.652378,0.652378,0.448066
314,17.92,35,10,none,7.5,400,4963,12.4075,341,309,0.906158,0.8704,0.830438,0.807702,0.78022,0.732547,0.695683,0.695683,0.695683,0.695683,0.447868
315,18.432,36,10,none,7.5,400,5233,13.0825,334,316,0.946108,0.899671,0.851401,0.843002,0.819109,0.775378,0.738909,0.738909,0.738909,0.738909,0.447809
316,18.432,36,10,none,7.5,400,5145,12.8625,314,296,0.942675,0.902362,0.862324,0.842287,0.80844,0.76803,0.724852,0.724852,0.724852,0.724852,0.447534
317,17.408,34,10,none,7.5,400,4806,12.015,370,340,0.918919,0.848187,0.81385,0.796716,0.772119,0.726738,0.680164,0.680164,0.680164,0.680164,0.447651
318,18.432,36,10,none,7.5,400,4968,12.42,342,317,0.926901,0.876304,0.836892,0.816419,0.793264,0.753836,0.696536,0.696536,0.696536,0.696536,0.447619
319,17.92,35,10,none,7.5,400,4986,12.465,334,311,0.931138,0.880952,0.847046,0.827126,0.803403,0.757106,0.702056,0.702056,0.702056,0.702056,0.447587
320,16.896,33,10,none,7.5,400,4883,12.2075,320,287,0.896875,0.846034,0.830645,0.808927,0.790489,0.745481,0.690968,0.690968,0.690968,0.690968,0.447754
321,14.848,29,10,none,7.5,400,4842,12.105,300,259,0.863333,0.841981,0.810976,0.797529,0.777607,0.736587,0.698326,0.698326,0.698326,0.698326,0.448655
322,16.384,32,10,none,7.5,400,5012,12.53,334,303,0.907186,0.89769,0.863775,0.849357,0.8277,0.773585,0.720743,0.720743,0.720743,0.720743,0.448562
323,16.384,32,10,none,7.5,400,4707,11.7675,358,325,0.907821,0.860122,0.813017,0.795793,0.780291,0.729295,0.674162,0.674162,0.674162,0.674162,0.448416
324,15.36,30,10,none,7.5,400,4753,11.8825,338,305,0.902367,0.874775,0.811424,0.798304,0.783399,0.737014,0.681923,0.681923,0.681923,0.681923,0.448482
325,16.384,32,10,none,7.5,400,4912,12.28,320,295,0.921875,0.869955,0.839468,0.829928,0.817603,0.766513,0.70546,0.70546,0.70546,0.70546,0.448462
326,15.36,30,10,none,7.5,400,5144,12.86,318,298,0.937107,0.906077,0.878692,0.866067,0.84996,0.805221,0.74,0.74,0.74,0.74,0.449132
327,16.384,32,10,none,7.5,400,4871,12.1775,320,309,0.965625,0.880912,0.851217,0.83221,0.817803,0.768097,0.703698,0.703698,0.703698,0.703698,0.449068
328,15.36,30,10,none,7.5,400,5166,12.915,314,298,0.949045,0.907166,0.894945,0.877889,0.862932,0.814556,0.751965,0.751965,0.751965,0.751965,0.449488
329,15.872,31,10,none,7.5,400,4782,11.955,291,279,0.958763,0.884863,0.86081,0.843045,0.811493,0.761422,0.706247,0.706247,0.706247,0.706247,0.449715
330,15.36,30,10,none,7.5,400,4750,11.875,288,265,0.920139,0.86566,0.828873,0.818516,0.797093,0.754178,0.704809,0.704809,0.704809,0.704809,0.450262
331,15.36,30,10,none,7.5,400,4783,11.9575,320,297,0.928125,0.878981,0.849355,0.834877,0.808838,0.765778,0.715504,0.715504,0.715504,0.715504,0.450058
332,15.872,31,10,none,7.5,400,4843,12.1075,331,313,0.945619,0.896469,0.878571,0.858534,0.829646,0.777331,0.729575,0.729575,0.729575,0.729575,0.450226
333,14.848,29,10,none,7.5,400,4915,12.2875,302,284,0.940397,0.913621,0.885013,0.870319,0.840016,0.791807,0.739091,0.739091,0.739091,0.739091,0.45031
334,14.336,28,10,none,7.5,400,4695,11.7375,248,233,0.939516,0.884874,0.848168,0.84466,0.816347,0.759225,0.700552,0.700552,0.700552,0.700552,0.450078
335,12.288,24,10,none,7.5,400,4837,12.0925,252,236,0.936508,0.898046,0.869851,0.857658,0.833801,0.785848,0.719131,0.719131,0.719131,0.719131,0.450173
336,12.8,25,10,none,7.5,400,4827,12.0675,268,248,0.925373,0.906897,0.872768,0.857183,0.825121,0.782848,0.724474,0.724474,0.724474,0.724474,0.449949
337,13.312,26,10,none,7.5,400,4723,11.8075,314,296,0.942675,0.9,0.886182,0.854811,0.826987,0.77431,0.706798,0.706798,0.706798,0.706798,0.450072
338,19.968,39,10,none,7.5,400,4795,11.9875,344,317,0.921512,0.908752,0.871739,0.857997,0.843606,0.784684,0.715309,0.715309,0.715309,0.715309,0.450181
339,14.336,28,10,none,7.5,400,4587,11.4675,317,284,0.895899,0.887218,0.858767,0.835224,0.808733,0.753434,0.687397,0.687397,0.687397,0.687397,0.450326
340,14.336,28,10,none,7.5,400,4728,11.82,306,288,0.941176,0.908046,0.882327,0.863419,0.840646,0.776716,0.708546,0.708546,0.708546,0.708546,0.450349
341,16.384,32,10,none,7.5,400,4902,12.255,324,304,0.938272,0.908745,0.893322,0.883039,0.860265,0.802967,0.732396,0.732396,0.732396,0.732396,0.450192
342,15.872,31,10,none,7.5,400,4817,12.0425,316,301,0.952532,0.919694,0.894483,0.882695,0.864651,0.795367,0.72552,0.72552,0.72552,0.72552,0.450492
343,16.384,32,10,none,7.5,400,4767,11.9175,268,252,0.940299,0.921442,0.896081,0.881371,0.858192,0.793684,0.722037,0.722037,0.722037,0.722037,0.450478
344,16.384,32,10,none,7.5,400,4294,10.735,270,254,0.940741,0.876786,0.847691,0.818824,0.784506,0.720021,0.655172,0.655172,0.655172,0.655172,0.451308
345,16.384,32,10,none,7.5,400,4769,11.9225,248,240,0.967742,0.948833,0.906618,0.88746,0.871755,0.803482,0.725502,0.725502,0.725502,0.725502,0.451121
346,16.384,32,10,none,7.5,400,4483,11.2075,252,229,0.90873,0.890399,0.855921,0.837283,0.813656,0.759462,0.691406,0.691406,0.691406,0.691406,0.45104
347,15.872,31,10,none,7.5,400,4853,12.1325,278,272,0.978417,0.949458,0.924579,0.898222,0.877542,0.827437,0.74524,0.74524,0.74524,0.74524,0.450897
348,15.872,31,10,none,7.5,400,4570,11.425,298,279,0.936242,0.897254,0.870719,0.849913,0.829875,0.788483,0.711083,0.711083,0.711083,0.711083,0.450885
349,16.384,32,10,none,7.5,400,4469,11.1725,328,296,0.902439,0.890653,0.862944,0.843567,0.819236,0.775735,0.695889,0.695889,0.695889,0.695889,0.451198
350,15.36,30,10,none,7.5,400,4682,11.705,320,303,0.946875,0.905052,0.881151,0.862558,0.84206,0.802603,0.734726,0.734726,0.734726,0.734726,0.451335
351,16.384,32,10,none,7.5,400,4820,12.05,310,300,0.967742,0.94087,0.904326,0.890742,0.877223,0.827183,0.759855,0.759855,0.759855,0.759855,0.451276
352,16.384,32,10,none,7.5,400,4612,11.53,334,320,0.958084,0.915315,0.883661,0.865456,0.844658,0.792333,0.734778,0.734778,0.734778,0.734778,0.451116
353,15.872,31,10,none,7.5,400,4779,11.9475,328,323,0.984756,0.93945,0.9043,0.886633,0.870011,0.819087,0.75986,0.75986,0.75986,0.75986,0.450983
354,16.384,32,10,none,7.5,400,4741,11.8525,320,295,0.921875,0.908363,0.878801,0.859732,0.846533,0.80161,0.749605,0.749605,0.749605,0.749605,0.450778
355,15.872,31,10,none,7.5,400,4857,12.1425,274,270,0.985401,0.933617,0.907718,0.901753,0.882644,0.822627,0.771406,0.771406,0.771406,0.771406,0.450785
356,16.384,32,10,none,7.5,400,4849,12.1225,204,201,0.985294,0.933275,0.920217,0.90513,0.881718,0.823508,0.762272,0.762272,0.762272,0.762272,0.450728
357,15.872,31,10,none,7.5,400,4536,11.34,179,168,0.938547,0.908217,0.876799,0.855495,0.828448,0.774658,0.709435,0.709435,0.709435,0.709435,0.451003
358,16.384,32,10,none,7.5,400,4676,11.69,174,162,0.931034,0.908118,0.890306,0.86965,0.848807,0.796616,0.724961,0.724961,0.724961,0.724961,0.45089
359,14.848,29,10,none,7.5,400,4695,11.7375,182,170,0.934066,0.916881,0.900524,0.880022,0.85496,0.795528,0.723936,0.723936,0.723936,0.723936,0.451532
360,16.384,32,10,none,7.5,400,4858,12.145,196,187,0.954082,0.930314,0.913553,0.894915,0.868217,0.814082,0.743873,0.743873,0.743873,0.743873,0.451307
361,16.384,32,10,none,7.5,400,4756,11.89,250,234,0.936,0.906736,0.898545,0.881475,0.851647,0.80089,0.724117,0.724117,0.724117,0.724117,0.451142
362,16.384,32,10,none,7.5,400,4797,11.9925,246,230,0.934959,0.9,0.888118,0.870119,0.843881,0.798279,0.733221,0.733221,0.733221,0.733221,0.45099
363,16.384,32,10,none,7.5,400,4728,11.82,266,251,0.943609,0.917094,0.888007,0.871041,0.842678,0.789501,0.721747,0.721747,0.721747,0.721747,0.45128
364,17.92,35,10,none,7.5,400,4758,11.895,318,310,0.974843,0.927101,0.893174,0.870266,0.840796,0.789016,0.727217,0.727217,0.727217,0.727217,0.45165
365,16.384,32,10,none,7.5,400,4657,11.6425,288,265,0.920139,0.88796,0.863395,0.844865,0.818556,0.773913,0.715317,0.715317,0.715317,0.715317,0.451476
366,15.872,31,10,none,7.5,400,4658,11.645,308,281,0.912338,0.892679,0.8837,0.859332,0.831491,0.776083,0.715427,0.715427,0.715427,0.715427,0.45169
367,16.384,32,10,none,7.5,400,4600,11.5,341,303,0.888563,0.867003,0.860577,0.831413,0.805873,0.757664,0.699787,0.699787,0.699787,0.699787,0.451985
368,16.384,32,10,none,7.5,400,4669,11.6725,356,335,0.941011,0.909331,0.8865,0.856653,0.828297,0.776243,0.709207,0.709207,0.709207,0.709207,0.451775
369,15.872,31,10,none,7.5,400,4828,12.07,354,329,0.929379,0.90669,0.888842,0.868867,0.843021,0.793662,0.729513,0.729513,0.729513,0.729513,0.451806
370,16.384,32,10,none,7.5,400,4970,12.425,342,326,0.953216,0.920775,0.886706,0.878056,0.855569,0.803811,0.747816,0.747816,0.747816,0.747816,0.451727
371,18.432,36,10,none,7.5,400,4739,11.8475,356,336,0.94382,0.901739,0.863812,0.845161,0.818572,0.770606,0.70917,0.70917,0.70917,0.70917,0.451968
372,18.432,36,10,none,7.5,400,4854,12.135,364,335,0.92033,0.899489,0.870954,0.856239,0.8287,0.78392,0.725995,0.725995,0.725995,0.725995,0.451874
373,18.432,36,10,none,7.5,400,4863,12.1575,357,342,0.957983,0.923077,0.902174,0.879794,0.848706,0.784538,0.730966,0.730966,0.730966,0.730966,0.451853
374,17.92,35,10,none,7.5,400,4763,11.9075,338,317,0.93787,0.902116,0.872032,0.851197,0.823245,0.762213,0.710896,0.710896,0.710896,0.710896,0.452445
375,18.432,36,10,none,7.5,400,4847,12.1175,356,320,0.898876,0.900528,0.888841,0.876923,0.844828,0.775885,0.720422,0.720422,0.720422,0.720422,0.452293
376,17.408,34,10,none,7.5,400,4769,11.9225,330,316,0.957576,0.909011,0.8774,0.852071,0.821924,0.755719,0.706309,0.706309,0.706309,0.706309,0.452352
377,18.944,37,10,none,7.5,400,4798,11.995,330,306,0.927273,0.898907,0.869017,0.852958,0.824979,0.761244,0.704966,0.704966,0.704966,0.704966,0.452489
378,18.432,36,10,none,7.5,400,4603,11.5075,302,281,0.930464,0.890267,0.850307,0.821198,0.796256,0.732352,0.67731,0.67731,0.67731,0.67731,0.452244
379,18.432,36,10,none,7.5,400,4667,11.6675,318,301,0.946541,0.909605,0.8771,0.852542,0.820636,0.744407,0.69305,0.69305,0.69305,0.69305,0.452049
380,18.432,36,10,none,7.5,400,4667,11.6675,329,300,0.911854,0.894643,0.85953,0.840547,0.808059,0.743289,0.694771,0.694771,0.694771,0.694771,0.452477
381,18.432,36,10,none,7.5,400,4788,11.97,280,262,0.935714,0.896488,0.860519,0.85328,0.832405,0.766216,0.716188,0.716188,0.716188,0.716188,0.452256
382,18.432,36,10,none,7.5,400,4938,12.345,288,276,0.958333,0.918165,0.886502,0.874347,0.850126,0.791667,0.737526,0.737526,0.737526,0.737526,0.452128
383,17.92,35,10,none,7.5,400,4697,11.7425,278,256,0.920863,0.873857,0.850047,0.832748,0.80467,0.751784,0.701105,0.701105,0.701105,0.701105,0.451977
384,18.432,36,10,none,7.5,400,4872,12.18,270,261,0.966667,0.92559,0.906988,0.882006,0.842562,0.781864,0.720521,0.720521,0.720521,0.720521,0.451739
385,18.432,36,10,none,7.5,400,4887,12.2175,266,251,0.943609,0.902504,0.878431,0.857901,0.829258,0.777098,0.7198,0.7198,0.7198,0.7198,0.451503
386,18.432,36,10,none,7.5,400,4853,12.1325,244,230,0.942623,0.919384,0.883848,0.862434,0.833753,0.774117,0.721958,0.721958,0.721958,0.721958,0.451255
387,18.432,36,10,none,7.5,400,4841,12.1025,216,203,0.939815,0.919469,0.884538,0.857683,0.82904,0.767442,0.71725,0.71725,0.71725,0.71725,0.451075
388,17.92,35,10,none,7.5,400,4959,12.3975,223,220,0.986547,0.938238,0.893327,0.869151,0.844142,0.785929,0.739779,0.739779,0.739779,0.739779,0.451012
389,18.432,36,10,none,7.5,400,4708,11.77,277,254,0.916968,0.89684,0.854001,0.834827,0.806054,0.755154,0.699554,0.699554,0.699554,0.699554,0.451292
390,18.432,36,10,none,7.5,400,4566,11.415,314,286,0.910828,0.897978,0.847249,0.835263,0.800587,0.7386,0.679167,0.679167,0.679167,0.679167,0.451154
391,18.432,36,10,none,7.5,400,4691,11.7275,280,258,0.921429,0.863636,0.836136,0.821634,0.802626,0.751449,0.69332,0.69332,0.69332,0.69332,0.45109
392,18.432,36,10,none,7.5,400,4788,11.97,247,224,0.906883,0.870536,0.853868,0.839199,0.822085,0.777797,0.712775,0.712775,0.712775,0.712775,0.451125
393,18.432,36,10,none,7.5,400,4582,11.455,228,220,0.964912,0.877208,0.834093,0.824014,0.796748,0.753737,0.688722,0.688722,0.688722,0.688722,0.450984
394,18.432,36,10,none,7.5,400,4567,11.4175,232,225,0.969828,0.885609,0.839161,0.830564,0.794394,0.7585,0.684455,0.684455,0.684455,0.684455,0.451007
395,15.872,31,10,none,7.5,400,4784,11.96,238,234,0.983193,0.904762,0.870449,0.856975,0.830376,0.792653,0.720356,0.720356,0.720356,0.720356,0.450873
396,16.384,32,10,none,7.5,400,4710,11.775,220,206,0.936364,0.879962,0.852022,0.842044,0.818409,0.774256,0.710407,0.710407,0.710407,0.710407,0.450906
397,16.384,32,10,none,7.5,400,4507,11.2675,241,214,0.887967,0.85139,0.808519,0.795585,0.783312,0.738288,0.677497,0.677497,0.677497,0.677497,0.450698
398,16.384,32,10,none,7.5,400,4585,11.4625,226,218,0.964602,0.872943,0.837278,0.824552,0.799619,0.75326,0.682143,0.682143,0.682143,0.682143,0.450912
399,16.384,32,10,none,7.5,400,4693,11.7325,232,212,0.913793,0.857517,0.838533,0.825088,0.809432,0.766417,0.703598,0.703598,0.703598,0.703598,0.451043
400,15.872,31,10,none,7.5,400,4564,11.41,202,192,0.950495,0.864564,0.835871,0.824288,0.803247,0.751741,0.687971,0.687971,0.687971,0.687971,0.450851
